IndustryID,States,gdp_pi
1,South Carolina,175687
2,South Carolina,146155
3,South Carolina,1321
4,South Carolina,853
5,South Carolina,468
6,South Carolina,291
7,South Carolina,1
8,South Carolina,280
9,South Carolina,10
10,South Carolina,4206
11,South Carolina,7383
12,South Carolina,29395
13,South Carolina,17096
14,South Carolina,617
15,South Carolina,787
16,South Carolina,1260
17,South Carolina,2590
18,South Carolina,2770
19,South Carolina,947
20,South Carolina,2119
21,South Carolina,3767
22,South Carolina,1201
23,South Carolina,251
24,South Carolina,787
25,South Carolina,12299
26,South Carolina,1833
27,South Carolina,1334
28,South Carolina,91
29,South Carolina,2348
30,South Carolina,345
31,South Carolina,72
32,South Carolina,4095
33,South Carolina,2181
34,South Carolina,10223
35,South Carolina,12799
36,South Carolina,3986
37,South Carolina,132
38,South Carolina,325
39,South Carolina,52
40,South Carolina,1560
41,South Carolina,146
42,South Carolina,20
43,South Carolina,1102
44,South Carolina,650
45,South Carolina,4316
46,South Carolina,1036
47,South Carolina,197
48,South Carolina,2743
49,South Carolina,340
50,South Carolina,29519
51,South Carolina,7659
52,South Carolina,3210
53,South Carolina,620
54,South Carolina,3412
55,South Carolina,418
56,South Carolina,21860
57,South Carolina,20099
58,South Carolina,1761
59,South Carolina,17981
60,South Carolina,8778
61,South Carolina,1773
62,South Carolina,1166
63,South Carolina,5839
64,South Carolina,1646
65,South Carolina,7556
66,South Carolina,6367
67,South Carolina,1189
68,South Carolina,12804
69,South Carolina,1266
70,South Carolina,11538
71,South Carolina,6096
72,South Carolina,4706
73,South Carolina,736
74,South Carolina,7582
75,South Carolina,1196
76,South Carolina,326
77,South Carolina,870
78,South Carolina,6386
79,South Carolina,1814
80,South Carolina,4572
81,South Carolina,4349
82,South Carolina,29532
83,South Carolina,3634
84,South Carolina,4241
85,South Carolina,21657
86,South Carolina,1612
87,South Carolina,23022
88,South Carolina,8193
89,South Carolina,38390
90,South Carolina,107765
1,South Dakota,43291
2,South Dakota,38197
3,South Dakota,4415
4,South Dakota,4227
5,South Dakota,187
6,South Dakota,234
7,South Dakota,13
8,South Dakota,214
9,South Dakota,6
10,South Dakota,653
11,South Dakota,1580
12,South Dakota,3827
13,South Dakota,2698
14,South Dakota,130
15,South Dakota,182
16,South Dakota,46
17,South Dakota,364
18,South Dakota,668
19,South Dakota,159
20,South Dakota,52
21,South Dakota,210
22,South Dakota,14
23,South Dakota,96
24,South Dakota,777
25,South Dakota,1129
26,South Dakota,596
27,South Dakota,21
28,South Dakota,11
29,South Dakota,54
30,South Dakota,85
31,South Dakota,20
32,South Dakota,237
33,South Dakota,105
34,South Dakota,2683
35,South Dakota,2950
36,South Dakota,1011
37,South Dakota,28
38,South Dakota,157
39,South Dakota,0
40,South Dakota,546
41,South Dakota,50
42,South Dakota,18
43,South Dakota,168
44,South Dakota,44
45,South Dakota,1179
46,South Dakota,172
47,South Dakota,45
48,South Dakota,946
49,South Dakota,17
50,South Dakota,11226
51,South Dakota,7115
52,South Dakota,6105
53,South Dakota,120
54,South Dakota,846
55,South Dakota,43
56,South Dakota,4111
57,South Dakota,3900
58,South Dakota,211
59,South Dakota,2286
60,South Dakota,1142
61,South Dakota,207
62,South Dakota,149
63,South Dakota,787
64,South Dakota,504
65,South Dakota,640
66,South Dakota,588
67,South Dakota,52
68,South Dakota,3900
69,South Dakota,275
70,South Dakota,3625
71,South Dakota,1441
72,South Dakota,1942
73,South Dakota,243
74,South Dakota,1393
75,South Dakota,278
76,South Dakota,70
77,South Dakota,208
78,South Dakota,1114
79,South Dakota,422
80,South Dakota,693
81,South Dakota,861
82,South Dakota,5094
83,South Dakota,847
84,South Dakota,518
85,South Dakota,3728
86,South Dakota,4648
87,South Dakota,5632
88,South Dakota,1664
89,South Dakota,10056
90,South Dakota,28142
1,Southeast,3442353
2,Southeast,2936131
3,Southeast,32844
4,Southeast,24552
5,Southeast,8292
6,Southeast,58473
7,Southeast,26157
8,Southeast,23250
9,Southeast,9066
10,Southeast,58919
11,Southeast,134280
12,Southeast,452029
13,Southeast,193550
14,Southeast,8792
15,Southeast,9890
16,Southeast,15040
17,Southeast,24879
18,Southeast,23292
19,Southeast,22649
20,Southeast,17168
21,Southeast,33410
22,Southeast,20166
23,Southeast,6144
24,Southeast,12120
25,Southeast,258478
26,Southeast,78402
27,Southeast,9920
28,Southeast,1639
29,Southeast,20813
30,Southeast,7010
31,Southeast,36059
32,Southeast,85804
33,Southeast,18832
34,Southeast,211869
35,Southeast,223760
36,Southeast,112238
37,Southeast,17787
38,Southeast,8617
39,Southeast,7660
40,Southeast,30641
41,Southeast,3933
42,Southeast,2366
43,Southeast,29855
44,Southeast,11379
45,Southeast,121012
46,Southeast,25849
47,Southeast,8799
48,Southeast,76182
49,Southeast,10182
50,Southeast,623452
51,Southeast,189533
52,Southeast,96922
53,Southeast,21188
54,Southeast,63703
55,Southeast,7720
56,Southeast,433919
57,Southeast,391478
58,Southeast,42441
59,Southeast,400805
60,Southeast,224541
61,Southeast,40667
62,Southeast,49745
63,Southeast,134130
64,Southeast,61967
65,Southeast,114297
66,Southeast,106045
67,Southeast,8252
68,Southeast,284393
69,Southeast,31547
70,Southeast,252846
71,Southeast,130516
72,Southeast,104373
73,Southeast,17957
74,Southeast,140086
75,Southeast,34184
76,Southeast,16299
77,Southeast,17885
78,Southeast,105902
79,Southeast,29129
80,Southeast,76773
81,Southeast,81973
82,Southeast,506221
83,Southeast,97656
84,Southeast,71852
85,Southeast,336713
86,Southeast,91317
87,Southeast,435628
88,Southeast,171156
89,Southeast,677626
90,Southeast,2258506
1,Southwest,1974093
2,Southwest,1734413
3,Southwest,16003
4,Southwest,13184
5,Southwest,2819
6,Southwest,221538
7,Southwest,175266
8,Southwest,11127
9,Southwest,35144
10,Southwest,43907
11,Southwest,90703
12,Southwest,263083
13,Southwest,124908
14,Southwest,1740
15,Southwest,4983
16,Southwest,5003
17,Southwest,18776
18,Southwest,22637
19,Southwest,36562
20,Southwest,2801
21,Southwest,9982
22,Southwest,16313
23,Southwest,1638
24,Southwest,4474
25,Southwest,138176
26,Southwest,14928
27,Southwest,552
28,Southwest,558
29,Southwest,2798
30,Southwest,2757
31,Southwest,58594
32,Southwest,51590
33,Southwest,6399
34,Southwest,129081
35,Southwest,116026
36,Southwest,68380
37,Southwest,12490
38,Southwest,6320
39,Southwest,1233
40,Southwest,18006
41,Southwest,2090
42,Southwest,9367
43,Southwest,13312
44,Southwest,5562
45,Southwest,60324
46,Southwest,12323
47,Southwest,4466
48,Southwest,37732
49,Southwest,5803
50,Southwest,293357
51,Southwest,93739
52,Southwest,41269
53,Southwest,13398
54,Southwest,35900
55,Southwest,3171
56,Southwest,199618
57,Southwest,168155
58,Southwest,31463
59,Southwest,198128
60,Southwest,115984
61,Southwest,20119
62,Southwest,20317
63,Southwest,75547
64,Southwest,19663
65,Southwest,62481
66,Southwest,58100
67,Southwest,4381
68,Southwest,130124
69,Southwest,13288
70,Southwest,116836
71,Southwest,65554
72,Southwest,43451
73,Southwest,7830
74,Southwest,63293
75,Southwest,12506
76,Southwest,6467
77,Southwest,6039
78,Southwest,50787
79,Southwest,11298
80,Southwest,39489
81,Southwest,40467
82,Southwest,239680
83,Southwest,42771
84,Southwest,27213
85,Southwest,169695
86,Southwest,237541
87,Southwest,245107
88,Southwest,112286
89,Southwest,591328
90,Southwest,1143086
1,Tennessee,279645
2,Tennessee,245037
3,Tennessee,1606
4,Tennessee,1268
5,Tennessee,338
6,Tennessee,1529
7,Tennessee,22
8,Tennessee,1483
9,Tennessee,24
10,Tennessee,1453
11,Tennessee,9767
12,Tennessee,45296
13,Tennessee,24753
14,Tennessee,664
15,Tennessee,1060
16,Tennessee,1484
17,Tennessee,3623
18,Tennessee,2530
19,Tennessee,1187
20,Tennessee,3558
21,Tennessee,7541
22,Tennessee,470
23,Tennessee,423
24,Tennessee,2213
25,Tennessee,20543
26,Tennessee,7019
27,Tennessee,358
28,Tennessee,206
29,Tennessee,2693
30,Tennessee,922
31,Tennessee,848
32,Tennessee,6624
33,Tennessee,1873
34,Tennessee,19024
35,Tennessee,20249
36,Tennessee,13154
37,Tennessee,619
38,Tennessee,839
39,Tennessee,403
40,Tennessee,4530
41,Tennessee,397
42,Tennessee,100
43,Tennessee,5102
44,Tennessee,1163
45,Tennessee,8317
46,Tennessee,1712
47,Tennessee,1437
48,Tennessee,4516
49,Tennessee,653
50,Tennessee,45276
51,Tennessee,14014
52,Tennessee,5161
53,Tennessee,1962
54,Tennessee,6335
55,Tennessee,555
56,Tennessee,31262
57,Tennessee,28274
58,Tennessee,2988
59,Tennessee,30826
60,Tennessee,14959
61,Tennessee,2306
62,Tennessee,1739
63,Tennessee,10913
64,Tennessee,4433
65,Tennessee,11434
66,Tennessee,10653
67,Tennessee,781
68,Tennessee,29538
69,Tennessee,2813
70,Tennessee,26725
71,Tennessee,13225
72,Tennessee,12111
73,Tennessee,1389
74,Tennessee,11703
75,Tennessee,2988
76,Tennessee,2110
77,Tennessee,878
78,Tennessee,8715
79,Tennessee,2137
80,Tennessee,6578
81,Tennessee,7301
82,Tennessee,34608
83,Tennessee,6791
84,Tennessee,1253
85,Tennessee,26564
86,Tennessee,3135
87,Tennessee,39273
88,Tennessee,14607
89,Tennessee,58198
90,Tennessee,186839
1,Texas,1449520
2,Texas,1295582
3,Texas,9414
4,Texas,7586
5,Texas,1828
6,Texas,186088
7,Texas,154320
8,Texas,3022
9,Texas,28745
10,Texas,33233
11,Texas,68739
12,Texas,215785
13,Texas,92718
14,Texas,1379
15,Texas,3589
16,Texas,3785
17,Texas,14719
18,Texas,18603
19,Texas,24911
20,Texas,2181
21,Texas,8700
22,Texas,10858
23,Texas,1237
24,Texas,2755
25,Texas,123067
26,Texas,11199
27,Texas,387
28,Texas,441
29,Texas,1877
30,Texas,2121
31,Texas,53270
32,Texas,48862
33,Texas,4912
34,Texas,101082
35,Texas,79407
36,Texas,51435
37,Texas,9006
38,Texas,3950
39,Texas,1224
40,Texas,13557
41,Texas,1318
42,Texas,7536
43,Texas,10370
44,Texas,4474
45,Texas,46850
46,Texas,9636
47,Texas,2986
48,Texas,29489
49,Texas,4738
50,Texas,197920
51,Texas,66442
52,Texas,29438
53,Texas,10785
54,Texas,24144
55,Texas,2076
56,Texas,131478
57,Texas,110617
58,Texas,20860
59,Texas,146255
60,Texas,88331
61,Texas,15376
62,Texas,16262
63,Texas,56693
64,Texas,14112
65,Texas,43812
66,Texas,40524
67,Texas,3288
68,Texas,86352
69,Texas,8627
70,Texas,77725
71,Texas,44839
72,Texas,28121
73,Texas,4765
74,Texas,43713
75,Texas,8304
76,Texas,4296
77,Texas,4008
78,Texas,35408
79,Texas,7280
80,Texas,28128
81,Texas,29309
82,Texas,153938
83,Texas,24261
84,Texas,16876
85,Texas,112800
86,Texas,195502
87,Texas,180489
88,Texas,84668
89,Texas,480026
90,Texas,815555
1,United States,16041264
2,United States,13957545
3,United States,185800
4,United States,151489
5,United States,34311
6,United States,410940
7,United States,267432
8,United States,80072
9,United States,63436
10,United States,262852
11,United States,583646
12,United States,1983643
13,United States,1053283
14,United States,23537
15,United States,38666
16,United States,60155
17,United States,138482
18,United States,143054
19,United States,256849
20,United States,50995
21,United States,125662
22,United States,114053
23,United States,23103
24,United States,78727
25,United States,930360
26,United States,229931
27,United States,15992
28,United States,10234
29,United States,51714
30,United States,37473
31,United States,172989
32,United States,341905
33,United States,70123
34,United States,962526
35,United States,932618
36,United States,467407
37,United States,75358
38,United States,41830
39,United States,14959
40,United States,128327
41,United States,30587
42,United States,22367
43,United States,104897
44,United States,49080
45,United States,737471
46,United States,194389
47,United States,110283
48,United States,366123
49,United States,66676
50,United States,3228985
51,United States,1142684
52,United States,484085
53,United States,218992
54,United States,402646
55,United States,36960
56,United States,2086301
57,United States,1908481
58,United States,177820
59,United States,1912593
60,United States,1128761
61,United States,219983
62,United States,229384
63,United States,679395
64,United States,304281
65,United States,479550
66,United States,439897
67,United States,39653
68,United States,1336812
69,United States,183029
70,United States,1153783
71,United States,551503
72,United States,503591
73,United States,98688
74,United States,596888
75,United States,157003
76,United States,85355
77,United States,71648
78,United States,439885
79,United States,126103
80,United States,313782
81,United States,355366
82,United States,2083719
83,United States,388173
84,United States,216447
85,United States,1479099
86,United States,596740
87,United States,1895143
88,United States,730259
89,United States,3164029
90,United States,10793516
1,Utah,127751
2,Utah,109935
3,Utah,685
4,Utah,596
5,Utah,89
6,Utah,3831
7,Utah,1628
8,Utah,1379
9,Utah,824
10,Utah,1066
11,Utah,6414
12,Utah,16231
13,Utah,10336
14,Utah,78
15,Utah,644
16,Utah,1818
17,Utah,1036
18,Utah,507
19,Utah,2005
20,Utah,278
21,Utah,864
22,Utah,792
23,Utah,399
24,Utah,1915
25,Utah,5895
26,Utah,1443
27,Utah,63
28,Utah,25
29,Utah,453
30,Utah,400
31,Utah,1157
32,Utah,1943
33,Utah,412
34,Utah,6730
35,Utah,8899
36,Utah,4412
37,Utah,1057
38,Utah,374
39,Utah,0
40,Utah,1624
41,Utah,160
42,Utah,79
43,Utah,678
44,Utah,440
45,Utah,4937
46,Utah,2076
47,Utah,400
48,Utah,1609
49,Utah,853
50,Utah,26679
51,Utah,10277
52,Utah,7115
53,Utah,880
54,Utah,2021
55,Utah,261
56,Utah,16402
57,Utah,14550
58,Utah,1851
59,Utah,13265
60,Utah,7552
61,Utah,1099
62,Utah,1925
63,Utah,4528
64,Utah,2042
65,Utah,3671
66,Utah,3286
67,Utah,385
68,Utah,8834
69,Utah,1664
70,Utah,7170
71,Utah,3751
72,Utah,2936
73,Utah,483
74,Utah,4201
75,Utah,1037
76,Utah,410
77,Utah,628
78,Utah,3164
79,Utah,957
80,Utah,2207
81,Utah,3752
82,Utah,17816
83,Utah,4076
84,Utah,1549
85,Utah,12190
86,Utah,4516
87,Utah,15629
88,Utah,5478
89,Utah,27161
90,Utah,82774
1,Vermont,28333
2,Vermont,24151
3,Vermont,383
4,Vermont,306
5,Vermont,77
6,Vermont,223
7,Vermont,0
8,Vermont,221
9,Vermont,2
10,Vermont,673
11,Vermont,1123
12,Vermont,3252
13,Vermont,2330
14,Vermont,130
15,Vermont,118
16,Vermont,20
17,Vermont,207
18,Vermont,231
19,Vermont,1158
20,Vermont,142
21,Vermont,33
22,Vermont,97
23,Vermont,73
24,Vermont,120
25,Vermont,921
26,Vermont,517
27,Vermont,5
28,Vermont,22
29,Vermont,66
30,Vermont,65
31,Vermont,25
32,Vermont,123
33,Vermont,97
34,Vermont,1296
35,Vermont,2130
36,Vermont,527
37,Vermont,22
38,Vermont,20
39,Vermont,15
40,Vermont,219
41,Vermont,62
42,Vermont,0
43,Vermont,126
44,Vermont,62
45,Vermont,702
46,Vermont,247
47,Vermont,38
48,Vermont,375
49,Vermont,43
50,Vermont,5606
51,Vermont,1444
52,Vermont,463
53,Vermont,143
54,Vermont,786
55,Vermont,52
56,Vermont,4162
57,Vermont,3941
58,Vermont,221
59,Vermont,2597
60,Vermont,1750
61,Vermont,282
62,Vermont,392
63,Vermont,1076
64,Vermont,221
65,Vermont,625
66,Vermont,545
67,Vermont,80
68,Vermont,3467
69,Vermont,626
70,Vermont,2841
71,Vermont,1211
72,Vermont,1292
73,Vermont,338
74,Vermont,1505
75,Vermont,246
76,Vermont,88
77,Vermont,158
78,Vermont,1259
79,Vermont,696
80,Vermont,563
81,Vermont,667
82,Vermont,4181
83,Vermont,805
84,Vermont,215
85,Vermont,3162
86,Vermont,606
87,Vermont,3426
88,Vermont,1201
89,Vermont,4980
90,Vermont,19171
1,Virginia,444387
2,Virginia,359513
3,Virginia,1641
4,Virginia,1228
5,Virginia,412
6,Virginia,3134
7,Virginia,119
8,Virginia,2839
9,Virginia,175
10,Virginia,6031
11,Virginia,16249
12,Virginia,41025
13,Virginia,14501
14,Virginia,935
15,Virginia,783
16,Virginia,368
17,Virginia,1931
18,Virginia,1726
19,Virginia,1847
20,Virginia,1019
21,Virginia,1496
22,Virginia,3279
23,Virginia,540
24,Virginia,578
25,Virginia,26524
26,Virginia,16478
27,Virginia,542
28,Virginia,61
29,Virginia,1131
30,Virginia,766
31,Virginia,129
32,Virginia,5406
33,Virginia,2012
34,Virginia,17973
35,Virginia,22927
36,Virginia,10901
37,Virginia,2363
38,Virginia,1165
39,Virginia,632
40,Virginia,2468
41,Virginia,696
42,Virginia,80
43,Virginia,2414
44,Virginia,1083
45,Virginia,16483
46,Virginia,3597
47,Virginia,789
48,Virginia,10153
49,Virginia,1943
50,Virginia,85338
51,Virginia,21414
52,Virginia,11906
53,Virginia,2242
54,Virginia,5910
55,Virginia,1356
56,Virginia,63924
57,Virginia,59675
58,Virginia,4249
59,Virginia,83423
60,Virginia,58189
61,Virginia,4723
62,Virginia,21514
63,Virginia,31952
64,Virginia,11642
65,Virginia,13591
66,Virginia,12886
67,Virginia,705
68,Virginia,30116
69,Virginia,3966
70,Virginia,26150
71,Virginia,13762
72,Virginia,10068
73,Virginia,2320
74,Virginia,13054
75,Virginia,2629
76,Virginia,1242
77,Virginia,1387
78,Virginia,10425
79,Virginia,2586
80,Virginia,7839
81,Virginia,11218
82,Virginia,84875
83,Virginia,27141
84,Virginia,19926
85,Virginia,37808
86,Virginia,4774
87,Virginia,40900
88,Virginia,16932
89,Virginia,62049
90,Virginia,297463
1,Washington,390707
2,Washington,333323
3,Washington,7884
4,Washington,5297
5,Washington,2587
6,Washington,760
7,Washington,0
8,Washington,736
9,Washington,25
10,Washington,3414
11,Washington,13628
12,Washington,53437
13,Washington,42198
14,Washington,1099
15,Washington,936
16,Washington,755
17,Washington,1946
18,Washington,2039
19,Washington,4263
20,Washington,508
21,Washington,554
22,Washington,28824
23,Washington,301
24,Washington,973
25,Washington,11239
26,Washington,3715
27,Washington,143
28,Washington,111
29,Washington,1154
30,Washington,451
31,Washington,3449
32,Washington,1543
33,Washington,672
34,Washington,21812
35,Washington,25688
36,Washington,10973
37,Washington,2422
38,Washington,958
39,Washington,713
40,Washington,2238
41,Washington,471
42,Washington,49
43,Washington,3264
44,Washington,858
45,Washington,39781
46,Washington,28638
47,Washington,809
48,Washington,8229
49,Washington,2104
50,Washington,67090
51,Washington,14925
52,Washington,6791
53,Washington,2044
54,Washington,5651
55,Washington,438
56,Washington,52165
57,Washington,49394
58,Washington,2771
59,Washington,40926
60,Washington,24833
61,Washington,4267
62,Washington,5443
63,Washington,15123
64,Washington,5318
65,Washington,10775
66,Washington,8574
67,Washington,2201
68,Washington,26785
69,Washington,2235
70,Washington,24550
71,Washington,12467
72,Washington,9310
73,Washington,2773
74,Washington,13214
75,Washington,2969
76,Washington,1265
77,Washington,1703
78,Washington,10245
79,Washington,2499
80,Washington,7746
81,Washington,7931
82,Washington,57384
83,Washington,9835
84,Washington,8193
85,Washington,39356
86,Washington,8645
87,Washington,47500
88,Washington,14386
89,Washington,75709
90,Washington,257613
1,West Virginia,68601
2,West Virginia,56844
3,West Virginia,244
4,West Virginia,139
5,West Virginia,104
6,West Virginia,8384
7,West Virginia,796
8,West Virginia,6613
9,West Virginia,975
10,West Virginia,1083
11,West Virginia,3110
12,West Virginia,7155
13,West Virginia,3227
14,West Virginia,325
15,West Virginia,292
16,West Virginia,795
17,West Virginia,440
18,West Virginia,165
19,West Virginia,115
20,West Virginia,81
21,West Virginia,485
22,West Virginia,321
23,West Virginia,62
24,West Virginia,146
25,West Virginia,3928
26,West Virginia,192
27,West Virginia,11
28,West Virginia,6
29,West Virginia,49
30,West Virginia,123
31,West Virginia,554
32,West Virginia,2667
33,West Virginia,326
34,West Virginia,3201
35,West Virginia,4911
36,West Virginia,2159
37,West Virginia,16
38,West Virginia,583
39,West Virginia,81
40,West Virginia,735
41,West Virginia,28
42,West Virginia,268
43,West Virginia,353
44,West Virginia,95
45,West Virginia,1572
46,West Virginia,364
47,West Virginia,48
48,West Virginia,1082
49,West Virginia,79
50,West Virginia,9098
51,West Virginia,2221
52,West Virginia,921
53,West Virginia,149
54,West Virginia,1051
55,West Virginia,101
56,West Virginia,6877
57,West Virginia,6160
58,West Virginia,717
59,West Virginia,4935
60,West Virginia,2671
61,West Virginia,883
62,West Virginia,325
63,West Virginia,1464
64,West Virginia,689
65,West Virginia,1575
66,West Virginia,1387
67,West Virginia,188
68,West Virginia,6814
69,West Virginia,336
70,West Virginia,6478
71,West Virginia,2795
72,West Virginia,3242
73,West Virginia,441
74,West Virginia,2685
75,West Virginia,476
76,West Virginia,156
77,West Virginia,320
78,West Virginia,2208
79,West Virginia,826
80,West Virginia,1383
81,West Virginia,1493
82,West Virginia,11757
83,West Virginia,2862
84,West Virginia,472
85,West Virginia,8422
86,West Virginia,8628
87,West Virginia,8112
88,West Virginia,3242
89,West Virginia,18893
90,West Virginia,37951
1,Wisconsin,272580
2,Wisconsin,240026
3,Wisconsin,5033
4,Wisconsin,4526
5,Wisconsin,507
6,Wisconsin,685
7,Wisconsin,7
8,Wisconsin,671
9,Wisconsin,7
10,Wisconsin,4740
11,Wisconsin,8744
12,Wisconsin,53030
13,Wisconsin,30936
14,Wisconsin,1027
15,Wisconsin,1302
16,Wisconsin,1797
17,Wisconsin,6404
18,Wisconsin,7926
19,Wisconsin,2785
20,Wisconsin,3332
21,Wisconsin,2368
22,Wisconsin,1666
23,Wisconsin,978
24,Wisconsin,1350
25,Wisconsin,22094
26,Wisconsin,7514
27,Wisconsin,264
28,Wisconsin,122
29,Wisconsin,4187
30,Wisconsin,2582
31,Wisconsin,292
32,Wisconsin,4378
33,Wisconsin,2755
34,Wisconsin,16102
35,Wisconsin,15685
36,Wisconsin,7888
37,Wisconsin,300
38,Wisconsin,533
39,Wisconsin,15
40,Wisconsin,3892
41,Wisconsin,877
42,Wisconsin,111
43,Wisconsin,1172
44,Wisconsin,989
45,Wisconsin,8738
46,Wisconsin,3451
47,Wisconsin,429
48,Wisconsin,3889
49,Wisconsin,969
50,Wisconsin,53964
51,Wisconsin,19416
52,Wisconsin,5254
53,Wisconsin,1745
54,Wisconsin,12369
55,Wisconsin,48
56,Wisconsin,34549
57,Wisconsin,32292
58,Wisconsin,2257
59,Wisconsin,24438
60,Wisconsin,11199
61,Wisconsin,2437
62,Wisconsin,1988
63,Wisconsin,6774
64,Wisconsin,6681
65,Wisconsin,6558
66,Wisconsin,6058
67,Wisconsin,500
68,Wisconsin,26650
69,Wisconsin,2753
70,Wisconsin,23897
71,Wisconsin,11048
72,Wisconsin,10900
73,Wisconsin,1950
74,Wisconsin,8289
75,Wisconsin,2053
76,Wisconsin,1059
77,Wisconsin,995
78,Wisconsin,6236
79,Wisconsin,1469
80,Wisconsin,4766
81,Wisconsin,6040
82,Wisconsin,32554
83,Wisconsin,3553
84,Wisconsin,796
85,Wisconsin,28205
86,Wisconsin,5718
87,Wisconsin,31787
88,Wisconsin,12628
89,Wisconsin,67492
90,Wisconsin,172535
1,Wyoming,40791
2,Wyoming,35191
3,Wyoming,493
4,Wyoming,428
5,Wyoming,65
6,Wyoming,13173
7,Wyoming,5734
8,Wyoming,5375
9,Wyoming,2064
10,Wyoming,625
11,Wyoming,1857
12,Wyoming,2256
13,Wyoming,445
14,Wyoming,21
15,Wyoming,106
16,Wyoming,5
17,Wyoming,166
18,Wyoming,58
19,Wyoming,17
20,Wyoming,33
21,Wyoming,18
22,Wyoming,8
23,Wyoming,7
24,Wyoming,5
25,Wyoming,1812
26,Wyoming,70
27,Wyoming,7
28,Wyoming,1
29,Wyoming,0
30,Wyoming,13
31,Wyoming,1091
32,Wyoming,587
33,Wyoming,43
34,Wyoming,1494
35,Wyoming,1969
36,Wyoming,2556
37,Wyoming,62
38,Wyoming,1519
39,Wyoming,2
40,Wyoming,483
41,Wyoming,41
42,Wyoming,235
43,Wyoming,142
44,Wyoming,71
45,Wyoming,555
46,Wyoming,106
47,Wyoming,43
48,Wyoming,384
49,Wyoming,22
50,Wyoming,5003
51,Wyoming,1000
52,Wyoming,430
53,Wyoming,75
54,Wyoming,250
55,Wyoming,245
56,Wyoming,4004
57,Wyoming,3268
58,Wyoming,735
59,Wyoming,1574
60,Wyoming,984
61,Wyoming,181
62,Wyoming,61
63,Wyoming,742
64,Wyoming,149
65,Wyoming,442
66,Wyoming,362
67,Wyoming,79
68,Wyoming,1592
69,Wyoming,86
70,Wyoming,1506
71,Wyoming,850
72,Wyoming,434
73,Wyoming,222
74,Wyoming,1368
75,Wyoming,242
76,Wyoming,61
77,Wyoming,181
78,Wyoming,1126
79,Wyoming,587
80,Wyoming,539
81,Wyoming,675
82,Wyoming,5600
83,Wyoming,769
84,Wyoming,402
85,Wyoming,4429
86,Wyoming,13666
87,Wyoming,3464
88,Wyoming,3182
89,Wyoming,17779
90,Wyoming,17412
